v8-version,5,1,281,88,0
code-creation,LazyCompile,0,0x3d2d2ec70540,740,"appendToBuffer /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:46:42",0x1946c379bc78,~
code-creation,LazyCompile,0,0x3d2d2ec70840,1236,"wrap /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:101:22",0x1946c37a2ff0,~
code-creation,LazyCompile,0,0x3d2d2ec70d20,824,"castChunk /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:52:19",0x1946c37a2630,~
code-creation,Handler,4,0x3d2d2ec71060,164,symbol("Symbol.hasInstance" hash 1cb9da9b)
code-creation,LazyCompile,0,0x3d2d2ec71120,812,"SourceNode /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:39:22",0x1946c37679d0,~
code-creation,LazyCompile,0,0x3d2d2ec71460,764,"SourceNode_add /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:171:53",0x1946c3767b50,~
code-creation,Handler,4,0x3d2d2ec71760,200,"children"
code-creation,Handler,4,0x3d2d2ec71840,200,"sourceContents"
code-creation,Handler,4,0x3d2d2ec71920,192,"line"
code-creation,Handler,4,0x3d2d2ec719e0,192,"column"
code-creation,Handler,4,0x3d2d2ec71aa0,200,"source"
code-creation,Handler,4,0x3d2d2ec71b80,200,"name"
code-creation,Handler,4,0x3d2d2ec71c60,200,"$$$isSourceNode$$$"
code-creation,Handler,4,0x3d2d2ec71d40,164,"add"
code-creation,LazyCompile,0,0x3d2d2ec71e00,252," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:173:31",0xb01903fa2f0,~
code-creation,Stub,17,0x3d2d2ec71f00,240,"ToBooleanICStub(SpecObject,String)"
tick,0x9ad8a0,10683159,0,0x7fff11c7d330,2,0xe84b10,0x3d2d2ec6fef9,0x3d2d2ec6dd40,0x3d2d2ec5c784,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,LazyCompile,0,0x3d2d2ec72000,372,"push /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:79:22",0x1946c37a2cf0,~
code-creation,Handler,4,0x3d2d2ec72180,164,"wrap"
code-creation,LazyCompile,0,0x3d2d2ec72240,292,"isEmpty /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:73:28",0x1946c37a2b70,~
code-creation,LazyCompile,0,0x3d2d2ec72380,2616,"createFunctionContext /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:214:56",0x1946c379bf78,~
code-creation,LazyCompile,0,0x3d2d2ec72dc0,2084,"mergeSource /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:259:36",0x1946c379c038,~
code-creation,LazyCompile,0,0x3d2d2ec73600,552,"each /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:91:22",0x1946c37a2e70,~
code-creation,LazyCompile,0,0x3d2d2ec73840,1044," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:266:31",0xb01903fb7f8,~
code-creation,LazyCompile,0,0x3d2d2ec73c60,452,"merge /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:83:24",0x1946c37a2db0,~
code-creation,LazyCompile,0,0x3d2d2ec73e40,532,"empty /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:97:24",0x1946c37a2f30,~
code-creation,LazyCompile,0,0x3d2d2ec74060,308," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/code-gen.js:85:24",0xb01903fbf78,~
code-creation,LazyCompile,0,0x3d2d2ec741a0,388,"SourceNode_toString /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:317:63",0x1946c3768090,~
code-creation,LazyCompile,0,0x3d2d2ec74340,1056,"SourceNode_walk /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:220:55",0x1946c3767cd0,~
code-creation,LazyCompile,0,0x3d2d2ec74760,252," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/source-map/lib/source-map/source-node.js:319:24",0xb01903fc588,~
code-creation,Stub,15,0x3d2d2ec74860,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,4,0x3d2d2ec748e0,164,"walk"
code-creation,Function,0,0x3d2d2ec749a0,196," :1:10",0xb01903fce78,~
code-creation,Eval,0,0x3d2d2ec74a80,228,"",0xb01903fcda8,~
code-creation,LazyCompile,0,0x3d2d2ec74b80,388,"compilerInfo /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/javascript-compiler.js:40:38",0x1946c379bbb8,~
code-creation,LazyCompile,0,0x3d2d2ec74d20,268,"hb.template /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars.runtime.js:50:26",0xb01903f0f50,~
tick,0xde357f,10684242,0,0x7fff11c7a810,2,0xe84b10,0x3d2d2ec74ddd,0x3d2d2ec5c7d2,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,LazyCompile,0,0x3d2d2ec74e40,1772,"template /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:44:18",0xb01903ef170,~
code-creation,LazyCompile,0,0x3d2d2ec75540,908,"checkRevision /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:28:23",0xb01903ef0b0,~
code-creation,LazyCompile,0,0x3d2d2ec758e0,1860,"ret /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:153:15",0xb01903fdb90,~
code-creation,LazyCompile,0,0x3d2d2ec76040,1092,"ret._setup /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:180:25",0xb01903fe190,~
tick,0xdf2cbb,10685392,0,0x3658e50,2,0xe84b10,0x3d2d2ec7616d,0x3d2d2ec75af2,0x3d2d2ec5c511,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,LazyCompile,0,0x3d2d2ec764a0,436,"merge /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:139:26",0xb01903fe0d0,~
code-creation,Handler,4,0x3d2d2ec76660,200,"blockHelperMissing"
code-creation,Handler,4,0x3d2d2ec76740,209,"each"
code-creation,Handler,4,0x3d2d2ec76820,209,"helperMissing"
code-creation,Handler,4,0x3d2d2ec76900,209,"if"
code-creation,Handler,4,0x3d2d2ec769e0,212,"unless"
code-creation,Handler,4,0x3d2d2ec76ac0,212,"log"
code-creation,Handler,4,0x3d2d2ec76ba0,212,"lookup"
code-creation,Handler,4,0x3d2d2ec76c80,212,"with"
code-creation,LazyCompile,0,0x3d2d2ec76d60,420,"initData /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:281:18",0xb01903ef530,~
code-creation,LazyCompile,0,0x3d2d2ec76f20,300,"createFrame /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/utils.js:110:21",0x2b2e6fab9560,~
code-creation,Handler,4,0x3d2d2ec77060,224,"exphbs"
code-creation,LazyCompile,0,0x3d2d2ec77140,492,"executeDecorators /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:289:27",0xb01903ef5f0,~
code-creation,LazyCompile,0,0x3d2d2ec77340,380,"main /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/runtime.js:172:18",0xb01903ff160,~
code-creation,Stub,15,0x3d2d2ec774c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x3d2d2ec77540,460,"ExpressHandlebars._resolveLayoutPath /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express-handlebars/lib/express-handlebars.js:330:59",0x2b2e6fa96450,~
code-creation,Stub,15,0x3d2d2ec77720,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,4,0x3d2d2ec777a0,164,"getTemplate"
code-creation,Handler,4,0x3d2d2ec77860,164,"_getFile"
code-creation,Stub,4,0x3d2d2ec77920,216,"StoreTransitionStub"
code-creation,Handler,4,0x3d2d2ec77a00,176,"fd"
code-creation,Handler,4,0x3d2d2ec77ac0,200,"isUserFd"
code-creation,Stub,4,0x3d2d2ec77ba0,216,"StoreTransitionStub"
code-creation,Handler,4,0x3d2d2ec77c80,192,"size"
code-creation,Handler,4,0x3d2d2ec77d40,200,"callback"
code-creation,Handler,4,0x3d2d2ec77e20,200,"buffers"
code-creation,Handler,4,0x3d2d2ec77f00,200,"buffer"
code-creation,Handler,4,0x3d2d2ec77fe0,192,"pos"
code-creation,Handler,4,0x3d2d2ec780a0,200,"encoding"
code-creation,Handler,4,0x3d2d2ec78180,200,"err"
code-creation,Handler,4,0x3d2d2ec78260,200,"context"
code-creation,Handler,4,0x3d2d2ec78340,209,"oncomplete"
code-creation,Handler,4,0x3d2d2ec78420,164,"catch"
code-creation,Handler,4,0x3d2d2ec784e0,164,symbol("Symbol.iterator" hash 3d9211aa)
tick,0x3d2d2ea0618f,10686407,0,0x3d2d2ec3edb1,0,0x3d2d2ec4c1d2,0x3d2d2ec4b9af,0x3d2d2ec4d511,0x3d2d2ec50499,0x3d2d2ec52611,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,Handler,4,0x3d2d2ec785a0,200,symbol("promise_has_handler_symbol" hash 2a5b1a82)
code-creation,Handler,4,0x3d2d2ec78680,200,"oncomplete"
code-creation,Handler,4,0x3d2d2ec78760,200,"context"
code-creation,Handler,4,0x3d2d2ec78840,164,"isFile"
code-creation,Stub,4,0x3d2d2ec78900,160,"StoreFieldStub"
code-creation,Stub,4,0x3d2d2ec789a0,212,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec78a80,164,"read"
code-creation,Handler,4,0x3d2d2ec78b40,200,"oncomplete"
code-creation,Handler,4,0x3d2d2ec78c20,200,"context"
code-creation,Stub,4,0x3d2d2ec78d00,180,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec78dc0,164,"close"
code-creation,Handler,4,0x3d2d2ec78e80,200,"oncomplete"
code-creation,Handler,4,0x3d2d2ec78f60,200,"context"
code-creation,Stub,4,0x3d2d2ec79040,212,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec79120,164,"toString"
code-creation,Handler,4,0x3d2d2ec791e0,164,"_compileTemplate"
code-creation,Handler,4,0x3d2d2ec792a0,200,"data"
code-creation,Handler,4,0x3d2d2ec79380,200,"_setup"
code-creation,Handler,4,0x3d2d2ec79460,212,"_child"
code-creation,Handler,4,0x3d2d2ec79540,144,"exphbs"
code-creation,Handler,4,0x3d2d2ec795e0,164,"_renderTemplate"
code-creation,Handler,4,0x3d2d2ec796a0,144,"data"
code-creation,Handler,4,0x3d2d2ec79740,224,"options"
code-creation,Handler,4,0x3d2d2ec79820,164,"accept"
code-creation,Handler,4,0x3d2d2ec798e0,164,"parse"
code-creation,Handler,4,0x3d2d2ec799a0,164,"table"
code-creation,Stub,4,0x3d2d2ec79a60,216,"StoreFieldStub"
code-creation,Stub,4,0x3d2d2ec79b40,216,"StoreFieldStub"
code-creation,Stub,4,0x3d2d2ec79c20,184,"StoreFieldStub"
code-creation,Stub,4,0x3d2d2ec79ce0,220,"StoreFieldStub"
code-creation,Handler,4,0x3d2d2ec79dc0,144,"parser"
code-creation,LazyCompile,0,0x3d2d2ec79e60,300,"begin /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:533:34",0x1946c373d830,~
code-creation,Handler,4,0x3d2d2ec79fa0,200,"$"
code-creation,Handler,4,0x3d2d2ec7a080,224,"_$"
code-creation,RegExp,6,0x3d2d2ec7a160,726,"^(?:\\()"
code-creation,RegExp,6,0x3d2d2ec7a440,726,"^(?:\\))"
code-creation,RegExp,6,0x3d2d2ec7a720,768,"^(?:\\{\\{\\{\\{)"
code-creation,RegExp,6,0x3d2d2ec7aa20,768,"^(?:\\}\\}\\}\\})"
code-creation,RegExp,6,0x3d2d2ec7ad20,1063,"^(?:\\{\\{(~)?>)"
tick,0xe50f70,10687468,0,0x0,0,0xee44c0,0x3d2d2ea456f1,0x3d2d2ea43ce4,0x3d2d2ea4362e,0x3d2d2ea433ae,0x3d2d2ec5ffa2,0x3d2d2ec5fbe6,0x3d2d2ec5fa15,0x3d2d2ec5d4d6,0x3d2d2ec5ca98,0x3d2d2ec5c626,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,RegExp,6,0x3d2d2ec7b160,1076,"^(?:\\{\\{(~)?#>)"
code-creation,RegExp,6,0x3d2d2ec7b5a0,1155,"^(?:\\{\\{(~)?#\\*?)"
code-creation,RegExp,6,0x3d2d2ec7ba40,1063,"^(?:\\{\\{(~)?\\/)"
code-creation,RegExp,6,0x3d2d2ec7be80,1557,"^(?:\\{\\{(~)?\\^\\s*(~)?\\}\\})"
code-creation,RegExp,6,0x3d2d2ec7c4a0,1728,"^(?:\\{\\{(~)?\\s*else\\s*(~)?\\}\\})"
code-creation,RegExp,6,0x3d2d2ec7cb60,1063,"^(?:\\{\\{(~)?\\^)"
code-creation,RegExp,6,0x3d2d2ec7cfa0,1337,"^(?:\\{\\{(~)?\\s*else\\b)"
code-creation,RegExp,6,0x3d2d2ec7d4e0,1063,"^(?:\\{\\{(~)?\\{)"
code-creation,RegExp,6,0x3d2d2ec7d920,1063,"^(?:\\{\\{(~)?&)"
code-creation,RegExp,6,0x3d2d2ec7dd60,1099,"^(?:\\{\\{(~)?!--)"
code-creation,RegExp,6,0x3d2d2ec7e1c0,1143,"^(?:\\{\\{(~)?![\\s\\S]*?\\}\\})"
code-creation,RegExp,6,0x3d2d2ec7e640,1125,"^(?:\\{\\{(~)?\\*?)"
code-creation,Handler,4,0x3d2d2ec7eac0,200,"source"
code-creation,Handler,4,0x3d2d2ec7eba0,224,"start"
code-creation,Handler,4,0x3d2d2ec7ec80,224,"end"
code-creation,Handler,4,0x3d2d2ec7ed60,144,"loc"
code-creation,RegExp,6,0x3d2d2ec7ee00,726,"^(?:=)"
code-creation,RegExp,6,0x3d2d2ec7f0e0,740,"^(?:\\.\\.)"
code-creation,RegExp,6,0x3d2d2ec7f3e0,1109,"^(?:\\.(?=([=~}\\s\\/.)|])))"
code-creation,RegExp,6,0x3d2d2ec7f840,729,"^(?:[\\/.])"
code-creation,RegExp,6,0x3d2d2ec7fb20,894,"^(?:\\s+)"
code-creation,RegExp,6,0x3d2d2ec7fea0,1062,"^(?:\\}(~)?\\}\\})"
code-creation,RegExp,6,0x3d2d2ec802e0,1036,"^(?:(~)?\\}\\})"
code-creation,RegExp,6,0x3d2d2ec80700,1115,"^(?:""(\\\\[""]|[^""])*"")"
code-creation,RegExp,6,0x3d2d2ec80b60,1115,"^(?:'(\\\\[']|[^'])*')"
code-creation,RegExp,6,0x3d2d2ec80fc0,726,"^(?:@)"
code-creation,RegExp,6,0x3d2d2ec812a0,1151,"^(?:true(?=([~}\\s)])))"
code-creation,RegExp,6,0x3d2d2ec81720,1165,"^(?:false(?=([~}\\s)])))"
code-creation,RegExp,6,0x3d2d2ec81bc0,1221,"^(?:undefined(?=([~}\\s)])))"
code-creation,RegExp,6,0x3d2d2ec820a0,1151,"^(?:null(?=([~}\\s)])))"
code-creation,RegExp,6,0x3d2d2ec82520,1650,"^(?:-?[0-9]+(?:\\.[0-9]+)?(?=([~}\\s)])))"
code-creation,RegExp,6,0x3d2d2ec82ba0,964,"^(?:as\\s+\\|)"
code-creation,RegExp,6,0x3d2d2ec82f80,726,"^(?:\\|)"
code-creation,RegExp,6,0x3d2d2ec83260,1410,"^(?:([^\\s!""#%-\,\\.\\/;->@\\[-\\^`\\{-~]+(?=([=~}\\s\\/.)|]))))"
code-creation,LazyCompile,0,0x3d2d2ec83800,300,"popState /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/parser.js:536:40",0x1946c373d8f0,~
code-creation,LazyCompile,0,0x3d2d2ec83940,436,"id /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:44:12",0x1946c3760c70,~
code-creation,RegExp,6,0x3d2d2ec83b00,918,"^\\[.*\\]$"
code-creation,LazyCompile,0,0x3d2d2ec83ea0,2008,"preparePath /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:63:21",0x1946c3760eb0,~
code-creation,Stub,15,0x3d2d2ec84680,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,15,0x3d2d2ec84700,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x3d2d2ea23b5d,10688519,0,0x3d2d2ec5d554,0,0x3d2d2ec5ca98,0x3d2d2ec5c626,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,LazyCompile,0,0x3d2d2ec84780,588,"stripFlags /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:52:20",0x1946c3760d30,~
code-creation,LazyCompile,0,0x3d2d2ec849e0,1020,"prepareMustache /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/helpers.js:101:25",0x1946c3760f70,~
code-creation,Handler,4,0x3d2d2ec84de0,164,"pop"
code-creation,Handler,4,0x3d2d2ec84ea0,164,"test"
code-creation,Handler,4,0x3d2d2ec84f60,144,"loc"
code-creation,Handler,4,0x3d2d2ec85000,144,"path"
code-creation,Handler,4,0x3d2d2ec850a0,144,"strip"
code-creation,Handler,4,0x3d2d2ec85140,144,"loc"
code-creation,Handler,4,0x3d2d2ec851e0,144,"start"
code-creation,Handler,4,0x3d2d2ec85280,144,"end"
code-creation,Handler,4,0x3d2d2ec85320,144,"loc"
code-creation,LazyCompile,1,0x3d2d2ec853c0,531,"RegExpSubclassExec native regexp.js:207:28",0x2138f1f5e9a8,*
code-creation,Handler,4,0x3d2d2ec855e0,164,"Program"
code-creation,Handler,4,0x3d2d2ec856a0,145,symbol("nonexistent_symbol" hash 1db7469)
code-creation,Handler,4,0x3d2d2ec85740,200,"current"
code-creation,Handler,4,0x3d2d2ec85820,164,"Program"
code-creation,Handler,4,0x3d2d2ec858e0,200,"isRootSeen"
code-creation,Handler,4,0x3d2d2ec859c0,164,"ContentStatement"
code-creation,Handler,4,0x3d2d2ec85a80,164,"MustacheStatement"
code-creation,LazyCompile,0,0x3d2d2ec85b40,212,"WhitespaceControl.Decorator.WhitespaceControl.MustacheStatement /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/whitespace-control.js:134:98",0x1946c37575c8,~
code-creation,LazyCompile,0,0x3d2d2ec85c20,652,"isPrevWhitespace /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/whitespace-control.js:148:26",0x1946c3757148,~
code-creation,RegExp,6,0x3d2d2ec85ec0,1366,"(^|\\r?\\n)\\s*?$"
code-creation,LazyCompile,0,0x3d2d2ec86420,628,"isNextWhitespace /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/whitespace-control.js:165:26",0x1946c3757208,~
code-creation,RegExp,6,0x3d2d2ec866a0,954,"^\\s*?\\r?\\n"
code-creation,RegExp,6,0x3d2d2ec86a60,972,"\\r?\\n\\s*?$"
code-creation,RegExp,6,0x3d2d2ec86e40,1106,"^\\s*?(\\r?\\n|$)"
tick,0xcf86b4,10689577,0,0x7a00000000,0,0xd07450,0x3d2d2ec6b43d,0x3d2d2ec6b063,0x3d2d2ec5cab4,0x3d2d2ec5c626,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,Handler,4,0x3d2d2ec872a0,164,"compile"
code-creation,Handler,4,0x3d2d2ec87360,200,"sourceNode"
code-creation,Handler,4,0x3d2d2ec87440,200,"opcodes"
code-creation,Handler,4,0x3d2d2ec87520,200,"children"
code-creation,Handler,4,0x3d2d2ec87600,224,"options"
code-creation,Handler,4,0x3d2d2ec876e0,200,"stringParams"
code-creation,Handler,4,0x3d2d2ec877c0,200,"trackIds"
code-creation,Handler,4,0x3d2d2ec878a0,200,"blockParams"
code-creation,Handler,4,0x3d2d2ec87980,224,"knownHelpers"
code-creation,Handler,4,0x3d2d2ec87a60,164,"accept"
code-creation,Handler,4,0x3d2d2ec87b20,164,"Program"
code-creation,Handler,4,0x3d2d2ec87be0,164,"Program"
code-creation,Handler,4,0x3d2d2ec87ca0,164,"ContentStatement"
code-creation,Stub,4,0x3d2d2ec87d60,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec87de0,164,"opcode"
code-creation,Handler,4,0x3d2d2ec87ea0,144,"args"
code-creation,Handler,4,0x3d2d2ec87f40,144,"loc"
code-creation,Handler,4,0x3d2d2ec87fe0,164,"MustacheStatement"
code-creation,LazyCompile,0,0x3d2d2ec880a0,556,"MustacheStatement /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:225:48",0x1946c3776f20,~
code-creation,LazyCompile,0,0x3d2d2ec882e0,628,"SubExpression /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:246:40",0x1946c3777220,~
code-creation,LazyCompile,0,0x3d2d2ec88560,644,"transformLiteralToPath /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:557:32",0x1946c37767a0,~
code-creation,LazyCompile,0,0x3d2d2ec88800,1268,"classifySexpr /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:369:40",0x1946c3777be0,~
code-creation,LazyCompile,0,0x3d2d2ec88d00,548,"simpleId /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/ast.js:21:32",0xb01903f4b18,~
code-creation,LazyCompile,0,0x3d2d2ec88f40,324,"scopedId /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/ast.js:14:32",0xb01903f4a58,~
code-creation,RegExp,6,0x3d2d2ec890a0,1349,"^\\.|this\\b"
code-creation,LazyCompile,0,0x3d2d2ec89600,856,"blockParamIndex /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:468:44",0x1946c3777ee0,~
code-creation,LazyCompile,0,0x3d2d2ec89960,700,"helperExpression /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/ast.js:10:48",0xb01903f4998,~
code-creation,LazyCompile,0,0x3d2d2ec89c20,908,"ambiguousSexpr /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:258:42",0x1946c37772e0,~
code-creation,Handler,4,0x3d2d2ec89fc0,164,"PathExpression"
code-creation,LazyCompile,0,0x3d2d2ec8a080,1548,"PathExpression /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:299:42",0x1946c3777520,~
code-creation,LazyCompile,0,0x3d2d2ec8a6a0,268,"addDepth /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/handlebars/dist/cjs/handlebars/compiler/compiler.js:361:30",0x1946c3777b20,~
code-creation,Handler,4,0x3d2d2ec8a7c0,164,"SubExpression"
code-creation,Handler,4,0x3d2d2ec8a880,164,"classifySexpr"
code-creation,Stub,4,0x3d2d2ec8a940,120,"LoadConstantStub"
code-creation,Handler,4,0x3d2d2ec8a9c0,164,"blockParamIndex"
code-creation,Handler,4,0x3d2d2ec8aa80,164,"ambiguousSexpr"
tick,0xc75121,10690632,0,0x0,0,0xeb1bb0,0x3d2d2eb197c7,0x3d2d2ebf115a,0x3d2d2ea092a7,0x3d2d2ec6d15a,0x3d2d2ec89dfb,0x3d2d2ec88511,0x3d2d2ec88167,0x3d2d2ec6c725,0x3d2d2ec6c9b5,0x3d2d2ec6c725,0x3d2d2ec6c491,0x3d2d2ec5c6be,0x3d2d2ec5c488,0x3d2d2ec5c375,0x3d2d2ec522c2,0x3d2d2ec55946,0x3d2d2ec555b7
code-creation,Handler,4,0x3d2d2ec8ab40,200,"strict"
code-creation,Handler,4,0x3d2d2ec8ac20,164,"addDepth"
